time,PV1__u_mmHg,PV1__v_mm3_s,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,PV7__R_constriction,V10__u_mmHg,V10__v_mm3_s,V11__u_mmHg,V11__v_mm3_s,V12__u_mmHg,V12__v_mm3_s,V13__u_mmHg,V13__v_mm3_s,V14__u_mmHg,V14__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,V7__u_mmHg,V8__u_mmHg,V8__v_mm3_s,V9__u_mmHg,V9__v_mm3_s,VV_junc10__H_VV_out_alpha,VV_junc11__H_VV_out_alpha,VV_junc11__H_VV_out_beta,VV_junc12__H_VV_out_alpha,VV_junc12__H_VV_out_beta,VV_junc13__H_VV_out_alpha,VV_junc13__H_VV_out_beta,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,VV_junc8__H_VV_out_alpha,VV_junc8__H_VV_out_beta,VV_junc9__H_VV_out_alpha,VV_junc9__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
324.0,49.54313220782652,8.84521207437463e-06,49.54313220782754,8.845212073597438e-06,49.26892721320665,4.422606037180899e-06,49.26892721320666,4.422606037178411e-06,49.26892721317911,4.422606036958226e-06,49.26892721317924,4.4226060366411795e-06,0.0,49.10228947062889,2.2113030185891047e-06,49.102289470631035,2.211303018500405e-06,49.10228947063138,2.211303018459552e-06,49.10228947060079,2.211303018287415e-06,49.10228947060038,2.2113030183498903e-06,49.5391300061907,8.845212074372612e-06,49.53913000619275,8.845212073600977e-06,49.26591453247084,4.422606037192473e-06,49.265914532470866,4.4226060371828105e-06,49.26591453244264,4.422606036963477e-06,49.26591453244292,4.422606036637732e-06,49.10228947063463,49.102289470634446,2.2113030186264106e-06,49.10228947062882,2.2113030186000073e-06,0.4499999999590584,0.4499999999681432,0.4499999999673878,0.4499999999612867,0.4499999999611928,0.44999999997094536,0.44999999996981427,0.45000000000923185,0.4499999999928546,49.54713440946233,49.67982386917622,0.449999999948513,0.44999999994839796,0.4500000000262763,0.45000000001160473,0.45000000000287604,0.449999999996954,0.45000000002913043,0.45000000002815543,0.4499999999753712,0.4499999999718405,0.45000000004479673,0.45000000003859947,0.4500000000084646,0.45000000000830925,0.4499999999748169,0.44999999997381646,0.45000000000107315,0.45,0.0,1.5269636938176832e-14,49.83991193458811
325.0,49.543132207826744,8.845212074302785e-06,49.543132207829004,8.84521207366796e-06,49.268927213200115,4.422606037150761e-06,49.26892721320016,4.422606037136736e-06,49.268927213184476,4.422606037027953e-06,49.26892721318701,4.422606036649356e-06,0.0,49.10228947062771,2.2113030185798322e-06,49.10228947062894,2.2113030185150164e-06,49.102289470628904,2.211303018501903e-06,49.10228947060606,2.211303018300798e-06,49.10228947060601,2.2113030183357406e-06,49.53913000619032,8.845212074299315e-06,49.53913000619486,8.845212073658543e-06,49.265914532464315,4.422606037152918e-06,49.26591453246437,4.422606037150798e-06,49.26591453244707,4.422606037021981e-06,49.26591453245215,4.422606036636264e-06,49.10228947063333,49.10228947063315,2.2113030186012643e-06,49.10228947062771,2.211303018581308e-06,0.44999999994453355,0.4499999999539718,0.44999999995394824,0.44999999991525386,0.4499999999144244,0.44999999991342593,0.4499999999128456,0.4500000000072127,0.4499999999938354,49.547134409463176,49.67982386917695,0.4499999999573105,0.44999999995666146,0.4500000000077641,0.44999999999024387,0.4499999999919491,0.44999999998765655,0.4500000000278877,0.45000000002642065,0.44999999999391654,0.4499999999933954,0.4500000000617448,0.4500000000581267,0.450000000005897,0.45000000000571194,0.44999999996115225,0.44999999996016227,0.4500000000005779,0.45,0.0,1.526963693816156e-14,49.83991193458848
326.0,49.543132207827895,8.845212074202503e-06,49.54313220782871,8.845212073726174e-06,49.26892721319469,4.422606037105697e-06,49.26892721319471,4.422606037100753e-06,49.268927213190075,4.422606037040024e-06,49.26892721319117,4.42260603670982e-06,0.0,49.102289470625394,2.2113030185615715e-06,49.102289470627106,2.2113030185168007e-06,49.10228947062709,2.2113030185148263e-06,49.102289470613506,2.21130301833961e-06,49.10228947061345,2.2113030183616365e-06,49.539130006192195,8.845212074220484e-06,49.539130006193844,8.845212073732467e-06,49.26591453245875,4.4226060371066774e-06,49.26591453245877,4.42260603711519e-06,49.26591453245336,4.422606037031348e-06,49.26591453245555,4.422606036701521e-06,49.10228947063147,49.10228947063132,2.2113030185717464e-06,49.1022894706254,2.2113030185557765e-06,0.45000000001356677,0.45000000002004226,0.4500000000195392,0.4499999999808198,0.44999999998034995,0.4499999999803926,0.44999999997999734,0.4500000000053286,0.44999999999529117,49.54713440946358,49.67982386917731,0.4499999999782348,0.449999999978006,0.4500000000210399,0.45000000000575935,0.44999999998470436,0.44999999998054213,0.44999999997727036,0.4499999999755008,0.449999999984614,0.4499999999840257,0.4500000000590594,0.4500000000562664,0.4500000000025801,0.450000000002472,0.4499999999944092,0.4499999999932093,0.4500000000003101,0.45,0.0,1.5269636938153305e-14,49.83991193458866
327.0,49.54313220782884,8.845212074167905e-06,49.54313220782805,8.845212073787568e-06,49.2689272131912,4.422606037071421e-06,49.268927213191176,4.422606037101105e-06,49.2689272131941,4.422606037042002e-06,49.268927213193074,4.422606036761027e-06,0.0,49.102289470620995,2.211303018553415e-06,49.102289470626076,2.2113030185168473e-06,49.102289470626204,2.211303018518527e-06,49.10228947062011,2.211303018370865e-06,49.10228947061994,2.211303018384997e-06,49.539130006193965,8.845212074166651e-06,49.53913000619237,8.84521207378679e-06,49.26591453245511,4.422606037069299e-06,49.26591453245507,4.4226060370971415e-06,49.26591453245835,4.422606037031549e-06,49.2659145324563,4.422606036755719e-06,49.10228947062959,49.102289470629465,2.211303018548478e-06,49.102289470621,2.211303018538182e-06,0.450000000090833,0.4500000000980437,0.4500000000976478,0.45000000004366,0.45000000004339596,0.45000000004787005,0.4500000000463917,0.4500000000042405,0.4499999999962259,49.54713440946372,49.679823869177454,0.44999999999631995,0.4499999999949464,0.4500000000327995,0.4500000000197971,0.44999999998148416,0.44999999997794476,0.44999999992687556,0.44999999992454665,0.44999999997777895,0.449999999977444,0.45000000004494073,0.45000000004182744,0.44999999999853096,0.4499999999984527,0.4500000000239136,0.45000000002355867,0.4500000000001839,0.45,0.0,1.5269636938149414e-14,49.83991193458873
328.0,49.54313220782861,8.845212074159094e-06,49.54313220782836,8.845212073808238e-06,49.26892721319037,4.422606037051198e-06,49.26892721319033,4.422606037121306e-06,49.26892721319488,4.422606037066509e-06,49.26892721319418,4.422606036730483e-06,0.0,49.10228947061444,2.211303018570656e-06,49.102289470626154,2.21130301853013e-06,49.10228947062632,2.21130301852769e-06,49.1022894706231,2.21130301836514e-06,49.10228947062293,2.211303018367256e-06,49.53913000619345,8.84521207416265e-06,49.539130006192956,8.845212073791148e-06,49.26591453245424,4.42260603705249e-06,49.26591453245416,4.422606037113921e-06,49.265914532459036,4.422606037058796e-06,49.265914532457636,4.422606036732392e-06,49.10228947062813,49.102289470628,2.211303018541143e-06,49.10228947061448,2.21130301854213e-06,0.4500000000763336,0.4500000000899889,0.4500000000895045,0.4500000000018915,0.45000000000142165,0.45000000000099577,0.4499999999998047,0.45000000000382906,0.44999999999643575,49.547134409463766,49.67982386917749,0.4499999999965005,0.44999999999325596,0.45000000001389806,0.44999999999834805,0.44999999998284335,0.44999999997943085,0.4499999999379289,0.4499999999333755,0.450000000001157,0.4499999999998486,0.45000000002926904,0.45000000002809076,0.44999999999392726,0.44999999999311047,0.4500000000044178,0.4500000000043411,0.4500000000001142,0.45,0.0,1.5269636938147265e-14,49.83991193458874
329.0,49.543132207828556,8.845212074126685e-06,49.543132207828826,8.845212073824712e-06,49.26892721319003,4.422606037040085e-06,49.26892721318997,4.4226060370960565e-06,49.26892721319489,4.422606037060707e-06,49.26892721319523,4.422606036735964e-06,0.0,49.10228947061486,2.2113030185593184e-06,49.102289470626005,2.2113030185554453e-06,49.10228947062622,2.211303018507911e-06,49.10228947062593,2.2113030183814956e-06,49.1022894706259,2.2113030183787614e-06,49.53913000619313,8.845212074127532e-06,49.53913000619368,8.845212073819876e-06,49.26591453245393,4.422606037029191e-06,49.265914532453785,4.422606037097436e-06,49.26591453245865,4.422606037061392e-06,49.265914532459284,4.422606036759226e-06,49.10228947062649,49.102289470626395,2.211303018531617e-06,49.102289470614934,2.211303018538595e-06,0.4499999998953389,0.4499999998851268,0.4499999998840773,0.4499999999937222,0.4499999999935289,0.4499999999790214,0.44999999997893014,0.45000000000323787,0.4499999999968746,49.54713440946397,49.67982386917765,0.44999999999741513,0.4499999999948251,0.450000000008227,0.449999999993199,0.4499999999788358,0.4499999999762442,0.45000000002762824,0.4500000000262197,0.4500000000043193,0.44999999999919726,0.45000000003697194,0.45000000003568563,0.44999999998897683,0.4499999999880418,0.4499999999930795,0.4499999999919194,0.4500000000000651,0.45,0.0,1.526963693814575e-14,49.839911934588834
330.0,49.54313220782886,8.845212074088678e-06,49.54313220782922,8.845212073862653e-06,49.268927213190175,4.422606037023638e-06,49.26892721319012,4.4226060370646375e-06,49.26892721319501,4.422606037039823e-06,49.26892721319556,4.422606036786647e-06,0.0,49.102289470616626,2.2113030185418987e-06,49.1022894706273,2.2113030185326305e-06,49.102289470627376,2.2113030185250474e-06,49.1022894706287,2.211303018410594e-06,49.10228947062874,2.2113030184022674e-06,49.539130006193396,8.845212074086949e-06,49.53913000619412,8.845212073847577e-06,49.265914532454055,4.42260603701539e-06,49.26591453245392,4.422606037070253e-06,49.26591453245872,4.422606037041294e-06,49.26591453245978,4.422606036806795e-06,49.10228947062536,49.10228947062528,2.2113030185269024e-06,49.10228947061669,2.2113030185296714e-06,0.4499999998809914,0.4499999998693645,0.449999999868494,0.44999999998920465,0.4499999999856898,0.4499999999769862,0.44999999997697143,0.4500000000024058,0.44999999999764306,49.54713440946432,49.67982386917791,0.4499999999993028,0.44999999999740553,0.45000000000378304,0.4499999999920671,0.4499999999797419,0.44999999997655066,0.45000000003694673,0.45000000003650376,0.45000000000535706,0.45000000000245993,0.45000000003394,0.45000000003226,0.4499999999859242,0.4499999999849682,0.4499999999939647,0.44999999999285006,0.45000000000003504,0.45,0.0,1.5269636938144823e-14,49.839911934588955
331.0,49.54313220782938,8.845212074055126e-06,49.5431322078296,8.845212073897352e-06,49.26892721319084,4.422606036996364e-06,49.2689272131908,4.422606037039435e-06,49.26892721319526,4.422606037006564e-06,49.26892721319558,4.422606036861384e-06,0.0,49.10228947061895,2.211303018520541e-06,49.10228947062948,2.2113030184753312e-06,49.10228947062927,2.211303018558562e-06,49.102289470631135,2.2113030184450295e-06,49.10228947063119,2.2113030184296325e-06,49.53913000619399,8.845212074045529e-06,49.53913000619444,8.84521207387201e-06,49.26591453245468,4.42260603700651e-06,49.26591453245461,4.4226060370385345e-06,49.265914532459085,4.422606037005577e-06,49.26591453245971,4.422606036866422e-06,49.10228947062421,49.102289470624115,2.211303018527749e-06,49.10228947061901,2.211303018518998e-06,0.4499999999467449,0.449999999948531,0.44999999994646167,0.44999999999450985,0.4499999999891419,0.4499999999851259,0.4499999999841687,0.4500000000016786,0.44999999999835405,49.54713440946477,49.67982386917822,0.4500000000021981,0.4500000000002049,0.45000000000042334,0.44999999999370494,0.4499999999809944,0.4499999999752905,0.4500000000073481,0.45000000000663565,0.45000000000800355,0.4500000000021268,0.45000000002421847,0.4500000000223726,0.44999999998371065,0.44999999998259954,0.4500000000041913,0.4500000000033096,0.45000000000001883,0.45,0.0,1.5269636938144325e-14,49.83991193458911
332.0,49.54313220782997,8.845212074005922e-06,49.54313220783005,8.845212073889048e-06,49.26892721319208,4.422606036992818e-06,49.26892721319207,4.422606037002778e-06,49.268927213195674,4.422606036953623e-06,49.26892721319572,4.422606036929012e-06,0.0,49.10228947062109,2.211303018498169e-06,49.102289470631966,2.2113030183958346e-06,49.10228947063137,2.2113030185875254e-06,49.10228947063296,2.211303018478754e-06,49.102289470633,2.2113030184548635e-06,49.53913000619466,8.84521207400551e-06,49.539130006194824,8.845212073891518e-06,49.26591453245587,4.4226060369986875e-06,49.26591453245587,4.4226060370079625e-06,49.265914532459604,4.422606036961321e-06,49.265914532459696,4.4226060369291995e-06,49.10228947062251,49.102289470622374,2.2113030185356857e-06,49.10228947062112,2.2113030185100155e-06,0.450000000007375,0.45000000002759205,0.45000000002255086,0.45000000001691887,0.45000000001401264,0.44999999999234547,0.4499999999920928,0.45000000000124246,0.44999999999877965,49.54713440946527,49.6798238691786,0.4500000000045136,0.45000000000405266,0.449999999998005,0.4499999999968659,0.4499999999776982,0.44999999996773227,0.4499999999805597,0.4499999999787589,0.45000000001222423,0.4499999999944559,0.4500000000123743,0.4500000000100609,0.4499999999811969,0.44999999997972606,0.4500000000203732,0.4500000000199784,0.4500000000000111,0.45,0.0,1.5269636938144088e-14,49.83991193458929
333.0,49.54313220783008,8.845212073948633e-06,49.54313220783014,8.845212073933698e-06,49.26892721319399,4.422606036988973e-06,49.26892721319401,4.422606036966151e-06,49.26892721319462,4.422606036979663e-06,49.26892721319473,4.422606036955193e-06,0.0,49.10228947062298,2.2113030184854486e-06,49.10228947062954,2.2113030185010395e-06,49.102289470629245,2.2113030184845728e-06,49.10228947063332,2.211303018491716e-06,49.102289470633366,2.2113030184616495e-06,49.53913000619478,8.845212073954273e-06,49.539130006194895,8.845212073940393e-06,49.26591453245776,4.422606036986446e-06,49.265914532457785,4.422606036967518e-06,49.265914532458474,4.422606036986441e-06,49.26591453245869,4.422606036954276e-06,49.102289470620306,49.1022894706201,2.2113030185548663e-06,49.10228947062332,2.2113030185368864e-06,0.4499999999736303,0.44999999997985807,0.4499999999753339,0.4500000000380379,0.4499999999906071,0.4500000000004142,0.4500000000000275,0.4500000000001656,0.44999999999985085,49.54713440946537,49.67982386917866,0.4500000000007752,0.4499999999997193,0.45000000000025114,0.4499999999991188,0.4500000000175343,0.4500000000058835,0.4500000000218739,0.45000000000096385,0.44999999999673135,0.44999999999518314,0.4499999999921409,0.4499999999892088,0.4499999999782001,0.4499999999772519,0.44999999996246826,0.4499999999617988,0.45000000000000684,0.45,0.0,1.5269636938143955e-14,49.83991193458933
334.0,49.543132207830325,8.845212073965662e-06,49.54313220783033,8.845212073950416e-06,49.26892721319376,4.422606036977387e-06,49.2689272131938,4.422606036976937e-06,49.268927213195006,4.42260603695331e-06,49.26892721319502,4.422606036957828e-06,0.0,49.1022894706234,2.2113030184675813e-06,49.10228947063019,2.2113030185137696e-06,49.10228947063037,2.211303018509799e-06,49.10228947063242,2.211303018494137e-06,49.10228947063251,2.2113030184689586e-06,49.539130006195045,8.845212073961183e-06,49.539130006195066,8.845212073930166e-06,49.265914532457614,4.422606036982556e-06,49.26591453245769,4.422606036977479e-06,49.26591453245889,4.422606036961183e-06,49.26591453245892,4.4226060369679665e-06,49.102289470621294,49.10228947062081,2.2113030185310906e-06,49.10228947062349,2.2113030185145285e-06,0.44999999997092427,0.44999999997934115,0.4499999999783355,0.45000000000614054,0.4499999999985122,0.45000000000250573,0.45000000000040163,0.4500000000005289,0.4500000000002076,49.547134409465606,49.6798238691789,0.44999999999980106,0.4499999999997803,0.44999999999943124,0.4499999999992222,0.4500000000215692,0.450000000010294,0.4500000000128677,0.4500000000072752,0.450000000003746,0.4499999999921413,0.4499999999915396,0.449999999990528,0.44999999997736884,0.44999999997732965,0.44999999995344137,0.4499999999529643,0.44999999999981105,0.45,0.0,1.526963693813602e-14,49.83991193458944
335.0,49.5431322078985,8.845212070312228e-06,49.543132207896356,8.845212075050183e-06,49.2689272133749,4.422606039981046e-06,49.26892721338186,4.422606030500261e-06,49.268927213225645,4.422606037485519e-06,49.26892721322579,4.422606037541558e-06,0.0,49.10228947109138,2.2113030296212417e-06,49.10228947064115,2.211303018748831e-06,49.10228947064103,2.211303018737435e-06,49.10228947064117,2.2113030186880652e-06,49.102289470641715,2.211303018697138e-06,49.53913000626458,8.845212070204002e-06,49.53913000626031,8.845212075040093e-06,49.26591453263563,4.422606039913747e-06,49.265914532649546,4.4226060303890235e-06,49.26591453248916,4.422606037492042e-06,49.265914532489454,4.422606037544423e-06,49.102289470690884,49.102289470690806,2.2113030200008244e-06,49.10228947104553,2.211303027357915e-06,0.44999999844538136,0.44999999893040854,0.44999999886948105,0.44999999999672974,0.44999999999585555,0.45000000000079654,0.4500000000000397,0.45000000008974317,0.4499999999899038,49.547134409532404,49.679823869226965,0.4500000002578047,0.4499999998190693,0.44999999997621354,0.44999999997362017,0.45000000001039814,0.4500000000005067,0.45000000164247783,0.44999999953831676,0.4500000000393019,0.4500000000370817,0.4500000000417343,0.4500000000212489,0.44999999997095946,0.44999999996986056,0.4499999999681575,0.44999999996374035,0.44999999999871654,0.45,0.0,1.5269636938040905e-14,49.83991193461348
336.0,49.54313220783656,8.845212074073774e-06,49.543132207836614,8.845212074023569e-06,49.26892721318819,4.422606036690663e-06,49.268927213187744,4.4226060374096645e-06,49.268927213194885,4.4226060369976635e-06,49.26892721319496,4.422606037060568e-06,0.0,49.10228947060537,2.2113030200900123e-06,49.102289470630524,2.211303018510414e-06,49.10228947063034,2.2113030184521242e-06,49.10228947063475,2.211303018456657e-06,49.102289470634744,2.2113030185798284e-06,49.53913000620134,8.845212074107245e-06,49.539130006201425,8.845212074039088e-06,49.26591453245217,4.422606036693215e-06,49.265914532451276,4.422606037892093e-06,49.26591453245869,4.422606036980863e-06,49.26591453245882,4.422606037053812e-06,49.10228947061713,49.10228947061782,2.2113030183969163e-06,49.10228947061241,2.2113030176245734e-06,0.4500000001300859,0.44999999955705183,0.4499999995277605,0.45000000000415136,0.45000000000032364,0.4500000000125443,0.45000000001054813,0.44999999999207624,0.4499999999910183,49.54713440947178,49.679823869186656,0.4500000000153976,0.449999999982125,0.45000000000748275,0.45000000000457163,0.4500000000390209,0.45000000002922397,0.450000000163719,0.44999999991414086,0.44999999999519485,0.44999999998953205,0.44999999998324836,0.449999999970199,0.4499999999741726,0.4499999999676453,0.4499999999720134,0.4499999999712006,0.44999999998773826,0.45,0.0,1.526963693775384e-14,49.83991193459333
337.0,49.54313220782933,8.84521207447841e-06,49.54313220782861,8.845212073862248e-06,49.26892721317386,4.422606036351942e-06,49.268927213174244,4.422606038150207e-06,49.26892721319068,4.422606036931203e-06,49.26892721319049,4.422606036931356e-06,0.0,49.102289470618906,2.21130301971095e-06,49.10228947062749,2.2113030184382528e-06,49.10228947062719,2.2113030185169345e-06,49.10228947063171,2.2113030184295406e-06,49.10228947063141,2.2113030185270777e-06,49.539130006194206,8.845212074519554e-06,49.53913000619278,8.84521207387068e-06,49.265914532437286,4.422606036363589e-06,49.265914532438075,4.4226060374354795e-06,49.26591453245458,4.422606036947024e-06,49.26591453245421,4.422606036936243e-06,49.10228947061596,49.10228947061709,2.2113030183342736e-06,49.102289470625685,2.211303017886941e-06,0.4500000001937652,0.44999999977328947,0.44999999977163035,0.4500000000042607,0.4500000000041314,0.4499999989663383,0.44999999890732495,0.4500000000239313,0.4500000000109476,49.54713440946445,49.679823869181135,0.4500000000541625,0.4499999999709453,0.4500000000174187,0.4500000000174117,0.4500000000064022,0.44999999997364665,0.44999999988965084,0.4499999997050928,0.4500000000039627,0.4499999999968616,0.4500000000032935,0.44999999999357804,0.4500000001195359,0.45000000011887964,0.44999999992596196,0.4499999999249098,0.44999999999038215,0.45,0.0,1.526963693779089e-14,49.839911934590575
